样本id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,收率
122,300,0.0,405.0,700,23:00:00,21.0,0,0.0,0:30:00,100,1:30:00,103,0.2,2:30:00,105.0,3:30:00,107.0,0.2,200,60,50.0,10.0,5.0,5:00:00,71,5:30:00,76,60,380.0,3.5,3.5,60,7:30:00,75,9:30:00,0.0,90,90.0,0.0,800.0,0.15,420,0.9470000000000001
124,300,0.0,405.0,700,10:30:00,21.0,0,0.0,12:00:00,100,13:00:00,101,0.2,14:00:00,105.0,15:00:00,108.0,0.2,200,60,50.0,10.0,5.0,16:30:00,70,17:00:00,80,60,380.0,3.5,3.5,60,19:00:00,75,21:00:00,48.0,90,120.0,0.0,800.0,0.15,40,0.8909999999999999
126,300,0.0,405.0,700,22:00:00,18.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,106.0,3:00:00,108.0,0.2,200,60,50.0,9.0,5.0,4:30:00,72,5:00:00,80,60,380.0,3.5,3.5,60,7:00:00,77,9:00:00,45.0,90,90.0,0.0,800.0,0.15,400,0.8909999999999999
127,300,0.0,405.0,700,4:30:00,19.0,0,0.0,6:00:00,100,7:00:00,102,0.2,8:00:00,104.0,9:00:00,107.0,0.2,200,60,50.0,10.0,5.0,10:30:00,70,11:00:00,76,60,370.0,3.5,3.5,60,13:00:00,76,15:00:00,45.0,90,90.0,0.0,800.0,0.15,400,0.879
128,300,0.0,405.0,700,10:30:00,21.0,0,0.0,12:00:00,100,13:00:00,103,0.2,14:00:00,105.0,15:00:00,108.0,0.2,200,60,50.0,9.0,5.0,16:30:00,71,17:00:00,76,60,380.0,3.5,3.5,60,19:00:00,70,21:00:00,50.0,90,90.0,0.0,800.0,0.15,420,0.9470000000000001
129,300,0.0,405.0,700,16:30:00,21.0,0,0.0,18:00:00,100,19:00:00,101,0.2,20:00:00,104.0,21:00:00,108.0,0.2,200,60,50.0,10.0,5.0,22:30:00,70,23:00:00,80,60,380.0,3.5,3.5,60,1:00:00,70,3:00:00,50.0,90,90.0,0.0,800.0,0.15,400,0.8909999999999999
131,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,79,5:00:00,76,60,320.0,3.5,3.5,60,7:00:00,75,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.983
132,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,105.0,11:00:00,104.0,0.2,200,60,50.0,9.0,5.0,12:00:00,79,13:00:00,76,60,320.0,3.5,3.5,60,15:00:00,74,17:00:00,45.0,150,120.0,60.0,1200.0,0.15,400,0.925
133,300,0.0,405.0,700,14:00:00,28.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,105.0,19:00:00,106.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,76,60,300.0,3.5,3.5,60,23:00:00,75,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9359999999999999
135,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,150,120.0,60.0,1200.0,0.15,400,0.925
137,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.983
138,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,150,120.0,60.0,1200.0,0.15,400,0.9470000000000001
139,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9359999999999999
140,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.983
141,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,105.0,11:00:00,104.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
144,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
147,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,76,60,320.0,3.5,3.5,60,15:00:00,74,17:00:00,45.0,150,120.0,60.0,1200.0,0.15,400,0.9359999999999999
148,300,0.0,405.0,700,14:00:00,27.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,105.0,19:00:00,104.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9359999999999999
150,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,76,60,320.0,3.5,3.5,60,15:00:00,74,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
151,300,0.0,405.0,700,14:00:00,27.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,74,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
152,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,79,5:00:00,76,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.995
154,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,75,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
156,300,0.0,405.0,700,6:00:00,27.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,104.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,76,60,320.0,3.5,3.5,60,15:00:00,75,17:00:00,45.0,150,120.0,60.0,1200.0,0.15,400,0.9359999999999999
158,300,0.0,405.0,700,22:00:00,26.0,0,0.0,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,79,5:00:00,76,60,320.0,3.5,3.5,60,7:00:00,75,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.971
159,300,0.0,405.0,700,22:00:00,30.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,106.0,0.2,200,60,50.0,9.0,5.0,4:00:00,79,5:00:00,76,60,1200.0,0.15,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.971
161,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,1200.0,0.15,3.5,60,23:00:00,75,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9359999999999999
163,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,105.0,11:00:00,107.0,0.2,200,60,50.0,9.0,5.0,12:00:00,79,13:00:00,75,60,1200.0,0.15,3.5,60,15:00:00,79,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9359999999999999
164,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,1200.0,0.15,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
165,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,78,5:00:00,73,60,1200.0,0.15,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.983
166,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,102,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,79,13:00:00,75,60,1200.0,0.15,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9359999999999999
167,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,1200.0,0.15,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9470000000000001
168,300,0.0,405.0,700,22:00:00,30.0,0,0.0,0:00:00,101,1:00:00,102,0.2,2:00:00,104.0,3:00:00,106.0,0.2,200,60,50.0,9.0,5.0,4:00:00,79,5:00:00,73,60,1200.0,0.15,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.983
169,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,79,13:00:00,75,60,1200.0,0.15,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9470000000000001
170,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,1200.0,0.15,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
173,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,1200.0,0.15,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
174,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,78,5:00:00,73,60,1200.0,0.15,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.983
175,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,102,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,75,60,1200.0,0.15,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9470000000000001
177,300,0.0,405.0,700,22:00:00,30.0,0,0.0,0:00:00,100,1:00:00,103,0.2,2:00:00,105.0,3:00:00,106.0,0.2,200,60,50.0,9.0,5.0,4:00:00,78,5:00:00,73,60,1200.0,0.15,3.5,60,7:00:00,79,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.98
179,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,72,60,1200.0,0.15,3.5,60,23:00:00,78,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
180,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,78,5:00:00,73,60,1200.0,0.15,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.983
181,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,102,0.2,10:00:00,104.0,11:00:00,107.0,0.2,200,60,50.0,9.0,5.0,12:00:00,79,13:00:00,73,60,1200.0,0.15,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9359999999999999
182,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,100,17:00:00,102,0.2,18:00:00,105.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,72,60,1200.0,0.15,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,40,0.9279999999999999
184,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,102,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,73,60,1200.0,0.15,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
186,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,72,60,300.0,3.5,3.5,60,23:00:00,79,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9590000000000001
187,300,0.0,405.0,700,22:00:00,30.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,105.0,3:00:00,107.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
189,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,72,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.971
190,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,78,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
194,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,102,0.2,10:00:00,103.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,72,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
195,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,72,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9590000000000001
196,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,100,1:00:00,103,0.2,2:00:00,105.0,3:00:00,107.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,72,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9359999999999999
198,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.971
200,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,104,0.2,10:00:00,106.0,11:00:00,107.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,72,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
202,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
204,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,79,21:00:00,72,60,320.0,3.5,3.5,60,23:00:00,78,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9470000000000001
206,300,0.0,405.0,700,6:00:00,30.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
208,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,78,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
209,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,105.0,11:00:00,107.0,0.2,200,60,50.0,9.0,5.0,12:00:00,79,13:00:00,72,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
210,300,0.0,405.0,700,14:00:00,30.0,0,0.0,16:00:00,100,17:00:00,103,0.2,18:00:00,105.0,19:00:00,107.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9590000000000001
212,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,102,0.2,10:00:00,103.0,11:00:00,103.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.8909999999999999
213,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,72,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9470000000000001
214,300,0.0,405.0,700,22:00:00,30.0,0,0.0,0:00:00,100,1:00:00,103,0.2,2:00:00,105.0,3:00:00,107.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,72,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
217,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,102,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,78,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
219,300,0.0,405.0,700,14:00:00,30.0,0,0.0,16:00:00,100,17:00:00,104,0.2,18:00:00,106.0,19:00:00,107.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.971
222,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,0.0,0.15,400,0.902
223,300,0.0,405.0,700,1900/1/29 0:00,30.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,78,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
225,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,105.0,11:00:00,107.0,0.2,200,60,50.0,9.0,5.0,12:00:00,79,13:00:00,72,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
226,300,0.0,405.0,700,14:00:00,30.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,106.0,19:00:00,107.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
227,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.95
229,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,79,0:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.925
231,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,100,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
232,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,101,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,72,60,320.0,3.5,3.5,60,23:00:00,79,0:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
233,300,0.0,405.0,700,22:00:00,30.0,0,0.0,0:00:00,100,1:00:00,104,0.2,2:00:00,105.0,3:00:00,107.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,79,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9590000000000001
235,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
236,300,0.0,405.0,700,22:00:00,29.0,0,0.0,0:00:00,101,1:00:00,103,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,73,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.971
237,300,0.0,405.0,700,6:00:00,29.0,0,0.0,8:00:00,101,9:00:00,102,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,78,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
238,300,0.0,405.0,700,14:00:00,29.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,79,21:00:00,72,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.902
239,300,0.0,405.0,700,22:00:00,30.0,0,0.0,0:00:00,100,1:00:00,103,0.2,2:00:00,106.0,3:00:00,108.0,0.2,200,60,50.0,9.0,5.0,4:00:00,80,5:00:00,72,60,320.0,3.5,3.5,60,7:00:00,80,9:00:00,45.0,90,90.0,60.0,1200.0,0.15,420,0.9590000000000001
240,300,0.0,405.0,700,6:00:00,30.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,90,90.0,60.0,1200.0,0.15,400,0.9129999999999999
242,300,0.0,405.0,700,14:00:00,30.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,240,0.0,0.0,1200.0,0.15,400,0.902
243,300,0.0,405.0,700,21:00:00,28.0,0,0.0,23:00:00,102,0:00:00,104,0.2,1:00:00,105.0,2:00:00,106.0,0.2,200,60,50.0,9.0,5.0,3:00:00,80,4:00:00,73,60,320.0,3.5,3.5,60,6:00:00,80,8:00:00,45.0,240,0.0,0.0,1200.0,0.15,440,0.93
244,300,0.0,405.0,700,6:00:00,28.0,0,0.0,8:00:00,102,9:00:00,103,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,60,50.0,9.0,5.0,12:00:00,80,13:00:00,73,60,320.0,3.5,3.5,60,15:00:00,80,17:00:00,45.0,240,0.0,0.0,1200.0,0.15,440,0.955
245,300,0.0,405.0,700,14:00:00,30.0,0,0.0,16:00:00,102,17:00:00,103,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,60,50.0,9.0,5.0,20:00:00,80,21:00:00,73,60,320.0,3.5,3.5,60,23:00:00,80,1:00:00,45.0,240,0.0,0.0,1200.0,0.15,460,0.973
